Node	ModuleColor	GeneSymbol	GeneName
8936	red	WASF1	WASP family member 1
51362	green	CDC40	cell division cycle 40
8528	purple	DDO	D-aspartate oxidase
85413	grey	SLC22A16	solute carrier family 22 member 16
23097	blue	CDK19	cyclin dependent kinase 19
262	blue	AMD1	adenosylmethionine decarboxylase 1
112495	yellow	GTF3C6	general transcription factor IIIC subunit 6
84154	blue	RPF2	ribosome production factor 2 homolog
442245	turquoise	GSTM2P1	glutathione S-transferase mu 2 pseudogene 1
117247	brown	SLC16A10	solute carrier family 16 member 10
91749	grey	MFSD4B	major facilitator superfamily domain containing 4B
5980	grey	REV3L	REV3 like, DNA directed polymerase zeta catalytic subunit
643749	grey	TRAF3IP2-AS1	TRAF3IP2 antisense RNA 1
10758	red	TRAF3IP2	TRAF3 interacting protein 2
2534	turquoise	FYN	FYN proto-oncogene, Src family tyrosine kinase
51175	turquoise	TUBE1	tubulin epsilon 1
101927686	grey	LINC02541	long intergenic non-protein coding RNA 2541
4082	turquoise	MARCKS	myristoylated alanine rich protein kinase C substrate
285758	grey	MROCKI	MARCKS cis regulating lncRNA promoter of cytokines and inflammation
3066	turquoise	HDAC2	histone deacetylase 2
101927768	grey	HDAC2-AS2	HDAC2 and HS3ST5 antisense RNA 2
221294	brown	NT5DC1	5'-nucleotidase domain containing 1
23270	green	TSPYL4	TSPY like 4
7259	turquoise	TSPYL1	TSPY like 1
29940	brown	DSE	dermatan sulfate epimerase
441168	grey	CALHM6	calcium homeostasis modulator family member 6
51389	grey	RWDD1	RWD domain containing 1
345895	grey	RSPH4A	radial spoke head component 4A
221302	blue	ZUP1	zinc finger containing ubiquitin peptidase 1
3841	grey	KPNA5	karyopherin subunit alpha 5
285761	grey	DCBLD1	discoidin, CUB and LCCL domain containing 1
57120	grey	GOPC	golgi associated PDZ and coiled-coil motif containing
116150	magenta	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit
387119	yellow	CEP85L	centrosomal protein 85 like
254394	grey	MCM9	minichromosome maintenance 9 homologous recombination repair factor
25842	grey	ASF1A	anti-silencing function 1A histone chaperone
4121	turquoise	MAN1A1	mannosidase alpha class 1A member 1
221322	grey	TBC1D32	TBC1 domain family member 32
3298	blue	HSF2	heat shock transcription factor 2
57515	blue	SERINC1	serine incorporator 1
5570	blue	PKIB	cAMP-dependent protein kinase inhibitor beta
10924	blue	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A
154214	blue	RNF217	ring finger protein 217
51020	red	HDDC2	HD domain containing 2
135112	blue	NCOA7	nuclear receptor coactivator 7
135114	brown	HINT3	histidine triad nucleotide binding protein 3
60487	grey	TRMT11	tRNA methyltransferase 11 homolog
387103	grey	CENPW	centromere protein W
81847	grey	RNF146	ring finger protein 146
55862	grey	ECHDC1	ethylmalonyl-CoA decarboxylase 1
3908	grey	LAMA2	laminin subunit alpha 2
93663	grey	ARHGAP18	Rho GTPase activating protein 18
84456	green	L3MBTL3	L3MBTL histone methyl-lysine binding protein 3
2037	grey	EPB41L2	erythrocyte membrane protein band 4.1 like 2
9465	blue	AKAP7	A-kinase anchoring protein 7
9439	red	MED23	mediator complex subunit 23
8417	blue	STX7	syntaxin 7
8876	turquoise	VNN1	vanin 1
8875	turquoise	VNN2	vanin 2
116843	turquoise	SLC18B1	solute carrier family 18 member B1
6206	turquoise	RPS12	ribosomal protein S12
594839	grey	SNORA33	small nucleolar RNA, H/ACA box 33
9519	red	TBPL1	TATA-box binding protein like 1
6446	grey	SGK1	serum/glucocorticoid regulated kinase 1
154092	brown	LINC01010	long intergenic non-protein coding RNA 1010
10767	red	HBS1L	HBS1 like translational GTPase
54806	grey	AHI1	Abelson helper integration site 1
113115	grey	MTFR2	mitochondrial fission regulator 2
9774	grey	BCLAF1	BCL2 associated transcription factor 1
9053	grey	MAP7	microtubule associated protein 7
4217	grey	MAP3K5	mitogen-activated protein kinase kinase kinase 5
101928429	grey	MAP3K5-AS2	MAP3K5 antisense RNA 2
5191	grey	PEX7	peroxisomal biogenesis factor 7
3459	grey	IFNGR1	interferon gamma receptor 1
100130476	grey	WAKMAR2	wound and keratinocyte migration associated lncRNA 2
7128	blue	TNFAIP3	TNF alpha induced protein 3
64065	blue	PERP	p53 apoptosis effector related to PMP22
23593	turquoise	HEBP2	heme binding protein 2
57224	blue	NHSL1	NHS like 1
441172	grey	NHSL1-AS1	NHSL1 antisense RNA 1
25901	yellow	CCDC28A	coiled-coil domain containing 28A
85021	blue	REPS1	RALBP1 associated Eps domain containing 1
58527	grey	ABRACL	ABRA C-terminal like
51696	grey	HECA	hdc homolog, cell cycle regulator
167838	grey	TXLNB	taxilin beta
10370	blue	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
51534	grey	VTA1	vesicle trafficking 1
3097	blue	HIVEP2	HIVEP zinc finger 2
51390	turquoise	AIG1	androgen induced 1
134637	red	ADAT2	adenosine deaminase tRNA specific 2
8504	brown	PEX3	peroxisomal biogenesis factor 3
2519	grey	FUCA2	alpha-L-fucosidase 2
9749	blue	PHACTR2	phosphatase and actin regulator 2
84946	yellow	LTV1	LTV1 ribosome biogenesis factor
5325	brown	PLAGL1	PLAG1 like zinc finger 1
83443	grey	SF3B5	splicing factor 3b subunit 5
8676	blue	STX11	syntaxin 11
7402	turquoise	UTRN	utrophin
7957	green	EPM2A	EPM2A glucan phosphatase, laforin
84085	blue	FBXO30	F-box protein 30
257218	grey	SHPRH	SNF2 histone linker PHD RING helicase
10981	grey	RAB32	RAB32, member RAS oncogene family
729176	grey	KATNBL1P6	katanin regulatory subunit B1 like 1 pseudogene 6
729178	grey	STXBP5-AS1	STXBP5 antisense RNA 1
134957	grey	STXBP5	syntaxin binding protein 5
23328	grey	SASH1	SAM and SH3 domain containing 1
10090	grey	UST	uronyl 2-sulfotransferase
23118	brown	TAB2	TGF-beta activated kinase 1 (MAP3K7) binding protein 2
340152	turquoise	ZC3H12D	zinc finger CCCH-type containing 12D
85313	red	PPIL4	peptidylprolyl isomerase like 4
116254	grey	GINM1	glycosylated integral membrane protein 1
645958	brown	RPS18P9	ribosomal protein S18 pseudogene 9
11104	grey	KATNA1	katanin catalytic subunit A1
9113	blue	LATS1	large tumor suppressor kinase 1
348995	blue	NUP43	nucleoporin 43
5110	brown	PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase
84918	turquoise	LRP11	LDL receptor related protein 11
81706	brown	PPP1R14C	protein phosphatase 1 regulatory inhibitor subunit 14C
25902	yellow	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
57621	brown	ZBTB2	zinc finger and BTB domain containing 2
55005	green	RMND1	required for meiotic nuclear division 1 homolog
79624	grey	ARMT1	acidic residue methyltransferase 1
80129	tan	CCDC170	coiled-coil domain containing 170
2099	grey	ESR1	estrogen receptor 1
23345	brown	SYNE1	spectrin repeat containing nuclear envelope protein 1
26271	grey	FBXO5	F-box protein 5
54516	blue	MTRF1L	mitochondrial translation release factor 1 like
154043	brown	CNKSR3	CNKSR family member 3
22828	blue	SCAF8	SR-related CTD associated factor 8
51106	grey	TFB1M	transcription factor B1, mitochondrial
49861	grey	CLDN20	claudin 20
57492	green	ARID1B	AT-rich interaction domain 1B
729515	turquoise	TMEM242	transmembrane protein 242
79683	turquoise	ZDHHC14	zinc finger DHHC-type palmitoyltransferase 14
51429	brown	SNX9	sorting nexin 9
8871	brown	SYNJ2	synaptojanin 2
84947	grey	SERAC1	serine active site containing 1
404672	grey	GTF2H5	general transcription factor IIH subunit 5
56995	grey	TULP4	TUB like protein 4
57583	green	TMEM181	transmembrane protein 181
6993	grey	DYNLT1	dynein light chain Tctex-type 1
94120	turquoise	SYTL3	synaptotagmin like 3
7430	brown	EZR	ezrin
83861	grey	RSPH3	radial spoke head 3
117289	grey	TAGAP	T cell activation RhoGTPase activating protein
6648	grey	SOD2	superoxide dismutase 2
9589	blue	WTAP	WT1 associated protein
100129518	grey	SOD2-OT1	SOD2 overlapping transcript 1
39	grey	ACAT2	acetyl-CoA acetyltransferase 2
6950	brown	TCP1	t-complex 1
29074	grey	MRPL18	mitochondrial ribosomal protein L18
3482	brown	IGF2R	insulin like growth factor 2 receptor
729603	grey	CHP1P2	CHP1 pseudogene 2
6580	blue	SLC22A1	solute carrier family 22 member 1
4216	grey	MAP3K4	mitogen-activated protein kinase kinase kinase 4
56895	green	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4
79992	grey	AGPAT4-IT1	AGPAT4 intronic transcript 1
5071	turquoise	PRKN	parkin RBR E3 ubiquitin protein ligase
9444	turquoise	QKI	QKI, KH domain containing RNA binding
113402	grey	SFT2D1	SFT2 domain containing 1
100289495	blue	LOC100289495	uncharacterized LOC100289495
51660	grey	MPC1	mitochondrial pyruvate carrier 1
6196	turquoise	RPS6KA2	ribosomal protein S6 kinase A2
8635	turquoise	RNASET2	ribonuclease T2
11116	grey	CEP43	centrosomal protein 43
4301	turquoise	AFDN	afadin, adherens junction formation factor
101929523	green	THBS2-AS1	THBS2 antisense RNA 1
7058	blue	THBS2	thrombospondin 2
253769	grey	WDR27	WD repeat domain 27
387263	grey	C6orf120	chromosome 6 open reading frame 120
55274	grey	PHF10	PHD finger protein 10
5689	blue	PSMB1	proteasome 20S subunit beta 1
6908	grey	TBP	TATA-box binding protein
5134	grey	PDCD2	programmed cell death 2
56975	green	FAM20C	FAM20C golgi associated secretory pathway kinase
5154	blue	PDGFA	platelet derived growth factor subunit A
5575	red	PRKAR1B	protein kinase cAMP-dependent type I regulatory subunit beta
101926963	grey	PRKAR1B-AS1	PRKAR1B antisense RNA 1
54919	grey	DNAAF5	dynein axonemal assembly factor 5
23353	turquoise	SUN1	Sad1 and UNC84 domain containing 1
51608	blue	GET4	guided entry of tail-anchored proteins factor 4
11033	turquoise	ADAP1	ArfGAP with dual PH domains 1
90639	grey	COX19	cytochrome c oxidase assembly factor COX19
84310	turquoise	C7orf50	chromosome 7 open reading frame 50
115330	grey	GPR146	G protein-coupled receptor 146
2852	blue	GPER1	G protein-coupled estrogen receptor 1
90637	brown	ZFAND2A	zinc finger AN1-type containing 2A
101927021	grey	ZFAND2A-DT	ZFAND2A divergent transcript
79778	turquoise	MICALL2	MICAL like 2
26173	black	INTS1	integrator complex subunit 1
7975	grey	MAFK	MAF bZIP transcription factor K
100128653	grey	LOC100128653	uncharacterized LOC100128653
84262	black	PSMG3	proteasome assembly chaperone 3
114796	brown	PSMG3-AS1	PSMG3 antisense RNA 1 (head to head)
8379	turquoise	MAD1L1	mitotic arrest deficient 1 like 1
29960	brown	MRM2	mitochondrial rRNA methyltransferase 2
4521	turquoise	NUDT1	nudix hydrolase 1
29886	blue	SNX8	sorting nexin 8
8662	yellow	EIF3B	eukaryotic translation initiation factor 3 subunit B
55501	brown	CHST12	carbohydrate sulfotransferase 12
3955	turquoise	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
221927	brown	BRAT1	BRCA1 associated ATM activator 1
23288	turquoise	IQCE	IQ motif containing E
80727	green	TTYH3	tweety family member 3
155185	brown	AMZ1	archaelysin family metallopeptidase 1
2768	green	GNA12	G protein subunit alpha 12
84433	grey	CARD11	caspase recruitment domain family member 11
221937	brown	FOXK1	forkhead box K1
9907	grey	AP5Z1	adaptor related protein complex 5 subunit zeta 1
441191	green	RNF216P1	ring finger protein 216 pseudogene 1
57786	grey	RBAK	RB associated KRAB zinc finger
26100	brown	WIPI2	WD repeat domain, phosphoinositide interacting 2
84629	brown	TNRC18	trinucleotide repeat containing 18
80028	brown	FBXL18	F-box and leucine rich repeat protein 18
60	grey	ACTB	actin beta
6624	turquoise	FSCN1	fascin actin-bundling protein 1
54476	grey	RNF216	ring finger protein 216
401303	turquoise	ZNF815P	zinc finger protein 815, pseudogene
51622	grey	CCZ1	CCZ1 homolog, vacuolar protein trafficking and biogenesis associated
5395	brown	PMS2	PMS1 homolog 2, mismatch repair system component
7965	yellow	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2
27102	brown	EIF2AK1	eukaryotic translation initiation factor 2 alpha kinase 1
100310846	grey	ANKRD61	ankyrin repeat domain 61
84132	grey	USP42	ubiquitin specific peptidase 42
9265	grey	CYTH3	cytohesin 3
84792	brown	FAM220A	family with sequence similarity 220 member A
5879	turquoise	RAC1	Rac family small GTPase 1
221955	brown	DAGLB	diacylglycerol lipase beta
11014	grey	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2
55146	red	ZDHHC4	zinc finger DHHC-type palmitoyltransferase 4
79034	turquoise	INTS15	integrator complex subunit 15
100131017	brown	ZNF316	zinc finger protein 316
7559	grey	ZNF12	zinc finger protein 12
441194	blue	PMS2CL	PMS2 C-terminal like (pseudogene)
221960	grey	CCZ1B	CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated
56913	grey	C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1
101927391	grey	MIOS-DT	MIOS divergent transcript
54468	grey	MIOS	meiosis regulator for oocyte development
6119	grey	RPA3	replication protein A3
729852	yellow	UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1
113263	blue	GLCCI1	glucocorticoid induced 1
3382	grey	ICA1	islet cell autoantigen 1
4697	pink	NDUFA4	NDUFA4 mitochondrial complex associated
9678	pink	PHF14	PHD finger protein 14
54664	brown	TMEM106B	transmembrane protein 106B
85477	blue	SCIN	scinderin
10124	blue	ARL4A	ADP ribosylation factor like GTPase 4A
729920	grey	CRPPA	CDP-L-ribitol pyrophosphorylase A
57037	green	ANKMY2	ankyrin repeat and MYND domain containing 2
28969	yellow	BZW2	basic leucine zipper and W2 domains 2
196	brown	AHR	aryl hydrocarbon receptor
23161	tan	SNX13	sorting nexin 13
9734	red	HDAC9	histone deacetylase 9
221830	blue	POLR1F	RNA polymerase I subunit F
346389	black	MACC1	MET transcriptional regulator MACC1
3696	turquoise	ITGB8	integrin subunit beta 8
222901	green	RPL23P8	ribosomal protein L23 pseudogene 8
6671	red	SP4	Sp4 transcription factor
55536	grey	CDCA7L	cell division cycle associated 7 like
54543	turquoise	TOMM7	translocase of outer mitochondrial membrane 7
84668	blue	HYCC1	hyccin PI4KA lipid kinase complex subunit 1
55975	brown	KLHL7	kelch like family member 7
11097	pink	NUP42	nucleoporin 42
10457	turquoise	GPNMB	glycoprotein nmb
115416	black	MALSU1	mitochondrial assembly of ribosomal large subunit 1
10643	grey	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3
256355	turquoise	RPS2P32	ribosomal protein S2 pseudogene 32
29896	grey	TRA2A	transformer 2 alpha homolog
1197	grey	CLK2P1	CDC like kinase 2, pseudogene 1
90693	grey	CCDC126	coiled-coil domain containing 126
340277	grey	FAM221A	family with sequence similarity 221 member A
51678	brown	PALS2	protein associated with LIN7 2, MAGUK p55 family member
1687	grey	GSDME	gasdermin E
26031	brown	OSBPL3	oxysterol binding protein like 3
54205	brown	CYCS	cytochrome c, somatic
136895	brown	SPMIP4	sperm microtubule inner protein 4
9603	blue	NFE2L3	NFE2 like bZIP transcription factor 3
3181	brown	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1
11335	brown	CBX3	chromobox 3
29887	turquoise	SNX10	sorting nexin 10
8935	turquoise	SKAP2	src kinase associated phosphoprotein 2
100506311	grey	HOTAIRM1	HOXA transcript antisense RNA, myeloid-specific 1
11112	grey	HIBADH	3-hydroxyisobutyrate dehydrogenase
8887	blue	TAX1BP1	Tax1 binding protein 1
221895	turquoise	JAZF1	JAZF zinc finger 1
9586	turquoise	CREB5	cAMP responsive element binding protein 5
54504	turquoise	CPVL	carboxypeptidase vitellogenic like
1124	turquoise	CHN2	chimerin 2
646762	grey	LOC646762	uncharacterized LOC646762
9805	grey	SCRN1	secernin 1
55033	green	FKBP14	FKBP prolyl isomerase 14
84725	brown	PLEKHA8	pleckstrin homology domain containing A8
222166	grey	MTURN	maturin, neural progenitor differentiation regulator homolog
223082	grey	ZNRF2	zinc and ring finger 2
222161	grey	DKFZP586I1420	uncharacterized protein DKFZp586I1420
100506516	turquoise	LINC01176	long intergenic non-protein coding RNA 1176
10392	brown	NOD1	nucleotide binding oligomerization domain containing 1
79017	yellow	GGCT	gamma-glutamylcyclotransferase
401320	grey	GARS1-DT	GARS1 divergent transcript
2617	grey	GARS1	glycyl-tRNA synthetase 1
23658	grey	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
23080	turquoise	AVL9	AVL9 cell migration associated
100129460	grey	DPY19L1P1	DPY19L1 pseudogene 1
401321	grey	LINC00997	long intergenic non-protein coding RNA 997
25948	blue	KBTBD2	kelch repeat and BTB domain containing 2
441212	grey	RP9P	RP9 pseudogene
11328	turquoise	FKBP9	FKBP prolyl isomerase 9
51251	grey	NT5C3A	5'-nucleotidase, cytosolic IIIA
6100	brown	RP9	RP9 pre-mRNA splicing factor
27241	turquoise	BBS9	Bardet-Biedl syndrome 9
23333	grey	DPY19L1	dpy-19 like C-mannosyltransferase 1
64224	grey	HERPUD2	HERPUD family member 2
101930085	green	HERPUD2-AS1	HERPUD2 antisense RNA 1
989	turquoise	SEPTIN7	septin 7
80820	grey	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1
54443	blue	ANLN	anillin, actin binding protein
313	turquoise	AOAH	acyloxyacyl hydrolase
9844	turquoise	ELMO1	engulfment and cell motility 1
353345	grey	GPR141	G protein-coupled receptor 141
51314	grey	NME8	NME/NM23 family member 8
54749	brown	EPDR1	ependymin related 1
83930	blue	STARD3NL	STARD3 N-terminal like
6982	brown	TRGV8	T cell receptor gamma variable 8
100506776	brown	TRG-AS1	T cell receptor gamma locus antisense RNA 1
6976	turquoise	TRGV3	T cell receptor gamma variable 3
27072	brown	VPS41	VPS41 subunit of HOPS complex
57002	yellow	YAE1	YAE1 maturation factor of ABCE1
5898	blue	RALA	RAS like proto-oncogene A
349114	grey	LINC00265	long intergenic non-protein coding RNA 265
8621	grey	CDK13	cyclin dependent kinase 13
136647	grey	MPLKIP	M-phase specific PLK1 interacting protein
2737	grey	GLI3	GLI family zinc finger 3
79020	grey	C7orf25	chromosome 7 open reading frame 25
5683	yellow	PSMA2	proteasome 20S subunit alpha 2
64983	yellow	MRPL32	mitochondrial ribosomal protein L32
9263	blue	STK17A	serine/threonine kinase 17a
55744	grey	COA1	cytochrome c oxidase assembly factor 1
644	turquoise	BLVRA	biliverdin reductase A
55665	brown	URGCP	upregulator of cell proliferation
51619	blue	UBE2D4	ubiquitin conjugating enzyme E2 D4 (putative)
84820	grey	POLR2J4	RNA polymerase II subunit J4 (pseudogene)
285955	grey	SPDYE1	speedy/RINGO cell cycle regulator family member E1
401331	blue	RASA4CP	RAS p21 protein activator 4C, pseudogene
255031	brown	LINC00957	long intergenic non-protein coding RNA 957
28988	turquoise	DBNL	drebrin like
5224	grey	PGAM2	phosphoglycerate mutase 2
27434	brown	POLM	DNA polymerase mu
5425	grey	POLD2	DNA polymerase delta 2, accessory subunit
10652	blue	YKT6	YKT6 v-SNARE homolog
816	grey	CAMK2B	calcium/calmodulin dependent protein kinase II beta
23386	brown	NUDCD3	NudC domain containing 3
54606	yellow	DDX56	DEAD-box helicase 56
222068	green	TMED4	transmembrane p24 trafficking protein 4
4967	blue	OGDH	oxoglutarate dehydrogenase
83637	grey	ZMIZ2	zinc finger MIZ-type containing 2
5478	grey	PPIA	peptidylprolyl isomerase A
94239	grey	H2AZ2	H2A.Z variant histone 2
5814	brown	PURB	purine rich element binding protein B
64005	turquoise	MYO1G	myosin IG
285958	turquoise	SNHG15	small nucleolar RNA host gene 15
83605	brown	CCM2	CCM2 scaffold protein
9238	turquoise	TBRG4	transforming growth factor beta regulator 4
641977	grey	SEPTIN7P2	septin 7 pseudogene 2
64759	blue	TNS3	tensin 3
168507	grey	PKD1L1	polycystin 1 like 1, transient receptor potential channel interacting
3364	blue	HUS1	HUS1 checkpoint clamp component
7378	brown	UPP1	uridine phosphorylase 1
10320	blue	IKZF1	IKAROS family zinc finger 1
63979	grey	FIGNL1	fidgetin like 1
2887	turquoise	GRB10	growth factor receptor bound protein 10
23480	blue	SEC61G	SEC61 translocon subunit gamma
55915	blue	LANCL2	LanC like glutathione S-transferase 2
81552	yellow	VOPP1	VOPP1 WW domain binding protein
349075	grey	ZNF713	zinc finger protein 713
51373	grey	MRPS17	mitochondrial ribosomal protein S17
2631	grey	NIPSNAP2	nipsnap homolog 2
5723	grey	PSPH	phosphoserine phosphatase
908	yellow	CCT6A	chaperonin containing TCP1 subunit 6A
25870	black	SUMF2	sulfatase modifying factor 2
5260	grey	PHKG1	phosphorylase kinase catalytic subunit gamma 1
51142	blue	CHCHD2	coiled-coil-helix-coiled-coil-helix domain containing 2
728927	brown	ZNF736	zinc finger protein 736
649395	grey	YWHAEP1	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 1
340252	blue	ZNF680	zinc finger protein 680
51427	turquoise	ZNF107	zinc finger protein 107
7697	blue	ZNF138	zinc finger protein 138
10793	grey	ZNF273	zinc finger protein 273
51351	purple	ZNF117	zinc finger protein 117
2086	grey	ERV3-1	endogenous retrovirus group 3 member 1, envelope
643180	red	CCT6P3	chaperonin containing TCP1 subunit 6 pseudogene 3
168374	turquoise	ZNF92	zinc finger protein 92
441242	grey	LINC03006	long intergenic non-protein coding RNA 3006
643253	grey	CCT6P1	chaperonin containing TCP1 subunit 6 pseudogene 1
154807	green	VKORC1L1	vitamin K epoxide reductase complex subunit 1 like 1
2990	turquoise	GUSB	glucuronidase beta
435	turquoise	ASL	argininosuccinate lyase
27297	green	CRCP	CGRP receptor component
8460	grey	TPST1	tyrosylprotein sulfotransferase 1
285908	grey	LINC00174	long intergenic non-protein coding RNA 174
493754	blue	RABGEF1P1	RABGEF1 pseudogene 1
154881	blue	KCTD7	potassium channel tetramerization domain containing 7
100996437	grey	LOC100996437	uncharacterized LOC100996437
27342	blue	RABGEF1	RAB guanine nucleotide exchange factor 1
644794	grey	LINC02604	long intergenic non-protein coding RNA 2604
55069	turquoise	TMEM248	transmembrane protein 248
51119	blue	SBDS	SBDS ribosome maturation factor
55253	grey	TYW1	tRNA-yW synthesizing protein 1 homolog
5382	blue	PMS2P4	PMS1 homolog 2, mismatch repair system component pseudogene 4
64940	grey	STAG3L4	STAG3 cohesin complex component like 4 (pseudogene)
26053	grey	AUTS2	activator of transcription and developmental regulator AUTS2
441250	greenyellow	TYW1B	tRNA-yW synthesizing protein 1 homolog B
155370	brown	SBDSP1	SBDS pseudogene 1
9883	green	POM121	POM121 transmembrane nucleoporin
442578	brown	STAG3L3	STAG3 cohesin complex component like 3 (pseudogene)
100093631	brown	GTF2IP4	general transcription factor IIi pseudogene 4
654816	grey	NCF1B	neutrophil cytosolic factor 1B (pseudogene)
55695	black	NSUN5	NOP2/Sun RNA methyltransferase 5
9031	grey	BAZ1B	bromodomain adjacent to zinc finger domain 1B
9275	brown	BCL7B	BAF chromatin remodeling complex subunit BCL7B
26608	grey	TBL2	transducin beta like 2
84277	grey	DNAJC30	DnaJ heat shock protein family (Hsp40) member C30
114049	yellow	BUD23	BUD23 rRNA methyltransferase and ribosome maturation factor
6804	brown	STX1A	syntaxin 1A
83451	grey	ABHD11	abhydrolase domain containing 11
3984	yellow	LIMK1	LIM domain kinase 1
7458	blue	EIF4H	eukaryotic translation initiation factor 4H
7462	turquoise	LAT2	linker for activation of T cells family member 2
5982	grey	RFC2	replication factor C subunit 2
7461	pink	CLIP2	CAP-Gly domain containing linker protein 2
9569	brown	GTF2IRD1	GTF2I repeat domain containing 1
2969	brown	GTF2I	general transcription factor IIi
653361	brown	NCF1	neutrophil cytosolic factor 1
84163	blue	GTF2IRD2	GTF2I repeat domain containing 2
442582	brown	STAG3L2	STAG3 cohesin complex component like 2 (pseudogene)
5383	grey	PMS2P5	PMS1 homolog 2, mismatch repair system component pseudogene 5
729438	brown	CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2
81554	yellow	RCC1L	RCC1 like
389524	yellow	GTF2IRD2B	GTF2I repeat domain containing 2B
654817	grey	NCF1C	neutrophil cytosolic factor 1C (pseudogene)
2970	purple	GTF2IP1	general transcription factor IIi pseudogene 1
54441	grey	STAG3L1	STAG3 cohesin complex component like 1 (pseudogene)
155400	brown	NSUN5P1	NSUN5 pseudogene 1
100101267	grey	POM121C	POM121 transmembrane nucleoporin C
5387	grey	PMS2P3	PMS1 homolog 2, mismatch repair system component pseudogene 3
3092	turquoise	HIP1	huntingtin interacting protein 1
6369	yellow	CCL24	C-C motif chemokine ligand 24
57414	grey	RHBDD2	rhomboid domain containing 2
5447	green	POR	cytochrome p450 oxidoreductase
83862	turquoise	TMEM120A	transmembrane protein 120A
51657	brown	STYXL1	serine/threonine/tyrosine interacting like 1
4191	grey	MDH2	malate dehydrogenase 2
3315	greenyellow	HSPB1	heat shock protein family B (small) member 1
7532	blue	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
136853	pink	SSC4D	scavenger receptor cysteine rich family member with 4 domains
7784	grey	ZP3	zona pellucida glycoprotein 3
113878	grey	DTX2	deltex E3 ubiquitin ligase 2
441263	grey	DTX2P1-UPK3BP1-PMS2P11	DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene
100132832	grey	PMS2P9	PMS1 homolog 2, mismatch repair system component pseudogene 9
57639	grey	CCDC146	coiled-coil domain containing 146
10875	black	FGL2	fibrinogen like 2
54103	grey	GSAP	gamma-secretase activating protein
101927243	grey	LOC101927243	uncharacterized LOC101927243
5782	blue	PTPN12	protein tyrosine phosphatase non-receptor type 12
100505854	grey	APTR	Alu-mediated CDKN1A/p21 transcriptional regulator
222194	brown	RSBN1L	round spermatid basic protein 1 like
85025	brown	TMEM60	transmembrane protein 60
57157	blue	PHTF2	putative homeodomain transcription factor 2
9863	grey	MAGI2	membrane associated guanylate kinase, WW and PDZ domain containing 2
100505881	blue	MAGI2-AS3	MAGI2 antisense RNA 3
2770	blue	GNAI1	G protein subunit alpha i1
948	turquoise	CD36	CD36 molecule
10512	grey	SEMA3C	semaphorin 3C
3082	yellow	HGF	hepatocyte growth factor
10371	grey	SEMA3A	semaphorin 3A
222223	greenyellow	ELAPOR2	endosome-lysosome associated apoptosis and autophagy regulator family member 2
9988	blue	DMTF1	cyclin D binding myb like transcription factor 1
79161	green	TMEM243	transmembrane protein 243
11257	turquoise	TP53TG1	TP53 target 1
54677	brown	CROT	carnitine O-octanoyltransferase
5244	turquoise	ABCB4	ATP binding cassette subfamily B member 4
55972	brown	SLC25A40	solute carrier family 25 member 40
10926	grey	DBF4	DBF4 zinc finger
6717	grey	SRI	sorcin
85865	grey	GTPBP10	GTP binding protein 10
9069	blue	CLDN12	claudin 12
5218	turquoise	CDK14	cyclin dependent kinase 14
8321	turquoise	FZD1	frizzled class receptor 1
7978	grey	MTERF1	mitochondrial transcription termination factor 1
10142	green	AKAP9	A-kinase anchoring protein 9
1595	turquoise	CYP51A1	cytochrome P450 family 51 subfamily A member 1
889	grey	KRIT1	KRIT1 ankyrin repeat containing
54467	green	ANKIB1	ankyrin repeat and IBR domain containing 1
57798	pink	GATAD1	GATA zinc finger domain containing 1
5189	brown	PEX1	peroxisomal biogenesis factor 1
84060	grey	RBM48	RNA binding motif protein 48
257415	blue	FAM133B	family with sequence similarity 133 member B
1021	grey	CDK6	cyclin dependent kinase 6
54809	grey	SAMD9	sterile alpha motif domain containing 9
219285	grey	SAMD9L	sterile alpha motif domain containing 9 like
55610	grey	VPS50	VPS50 subunit of EARP/GARPII complex
10282	grey	BET1	Bet1 golgi vesicular membrane trafficking protein
64921	yellow	CASD1	CAS1 domain containing 1
5445	turquoise	PON2	paraoxonase 2
